sno,eno,belief_A,belief_B,belief_Q,cg_A,cg_B,order,question,answer,context_type,cid,annotator
210,96.4,CT+,CT+,PS,JA,JA,3,Does B believe that A believes that B believes it is possibly true that Tom found this for A about this freebie experiment thing where one can do this and one can talk?,Yes,end,4245,Magda
1,96.5,NB,NB,CT-,NA,NA,1,Does A believe it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT+,NA,NA,1,Does A believe it is certainly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,PS,NA,NA,1,Does A believe it is possibly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT-,NA,NA,1,Does B believe it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT+,NA,NA,1,Does B believe it is certainly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,PS,NA,NA,1,Does B believe it is possibly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT-,NA,NA,2,Does A believe that B believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT+,NA,NA,2,Does A believe that B believes it is certainly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,PS,NA,NA,2,Does A believe that B believes it is possibly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT-,NA,NA,2,Does B believe that A believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT+,NA,NA,2,Does B believe that A believes it is certainly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,PS,NA,NA,2,Does B believe that A believes it is possibly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT-,NA,NA,3,Does A believe that B believes that A believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT+,NA,NA,3,Does A believe that B believes that A believes it is certainly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,PS,NA,NA,3,Does A believe that B believes that A believes it is possibly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT-,NA,NA,3,Does B believe that A believes that B believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,CT+,NA,NA,3,Does B believe that A believes that B believes it is certainly true that Tom found this freebie experiment for A?,No,end,4245,Magda
1,96.5,NB,NB,PS,NA,NA,3,Does B believe that A believes that B believes it is possibly true that Tom found this freebie experiment for A?,No,end,4245,Magda
48,96.5,NB,NB,CT-,NA,NA,1,Does A believe it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT+,NA,NA,1,Does A believe it is certainly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,PS,NA,NA,1,Does A believe it is possibly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT-,NA,NA,1,Does B believe it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT+,NA,NA,1,Does B believe it is certainly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,PS,NA,NA,1,Does B believe it is possibly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT-,NA,NA,2,Does A believe that B believes it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT+,NA,NA,2,Does A believe that B believes it is certainly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,PS,NA,NA,2,Does A believe that B believes it is possibly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT-,NA,NA,2,Does B believe that A believes it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT+,NA,NA,2,Does B believe that A believes it is certainly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,PS,NA,NA,2,Does B believe that A believes it is possibly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT-,NA,NA,3,Does A believe that B believes that A believes it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT+,NA,NA,3,Does A believe that B believes that A believes it is certainly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,PS,NA,NA,3,Does A believe that B believes that A believes it is possibly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT-,NA,NA,3,Does B believe that A believes that B believes it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,CT+,NA,NA,3,Does B believe that A believes that B believes it is certainly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
48,96.5,NB,NB,PS,NA,NA,3,Does B believe that A believes that B believes it is possibly true that Tom found this freebie experiment for A?,No,mid,4245,Magda
96,96.5,CT+,CT+,CT-,JA,JA,1,Does A believe it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
96,96.5,CT+,CT+,CT+,JA,JA,1,Does A believe it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,PS,JA,JA,1,Does A believe it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,CT-,JA,JA,1,Does B believe it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
96,96.5,CT+,CT+,CT+,JA,JA,1,Does B believe it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,PS,JA,JA,1,Does B believe it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,CT-,JA,JA,2,Does A believe that B believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
96,96.5,CT+,CT+,CT+,JA,JA,2,Does A believe that B believes it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,PS,JA,JA,2,Does A believe that B believes it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,CT-,JA,JA,2,Does B believe that A believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
96,96.5,CT+,CT+,CT+,JA,JA,2,Does B believe that A believes it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,PS,JA,JA,2,Does B believe that A believes it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,CT-,JA,JA,3,Does A believe that B believes that A believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
96,96.5,CT+,CT+,CT+,JA,JA,3,Does A believe that B believes that A believes it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,PS,JA,JA,3,Does A believe that B believes that A believes it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,CT-,JA,JA,3,Does B believe that A believes that B believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
96,96.5,CT+,CT+,CT+,JA,JA,3,Does B believe that A believes that B believes it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
96,96.5,CT+,CT+,PS,JA,JA,3,Does B believe that A believes that B believes it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
153,96.5,CT+,CT+,CT-,JA,JA,1,Does A believe it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
153,96.5,CT+,CT+,CT+,JA,JA,1,Does A believe it is certainly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,PS,JA,JA,1,Does A believe it is possibly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,CT-,JA,JA,1,Does B believe it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
153,96.5,CT+,CT+,CT+,JA,JA,1,Does B believe it is certainly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,PS,JA,JA,1,Does B believe it is possibly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,CT-,JA,JA,2,Does A believe that B believes it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
153,96.5,CT+,CT+,CT+,JA,JA,2,Does A believe that B believes it is certainly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,PS,JA,JA,2,Does A believe that B believes it is possibly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,CT-,JA,JA,2,Does B believe that A believes it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
153,96.5,CT+,CT+,CT+,JA,JA,2,Does B believe that A believes it is certainly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,PS,JA,JA,2,Does B believe that A believes it is possibly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,CT-,JA,JA,3,Does A believe that B believes that A believes it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
153,96.5,CT+,CT+,CT+,JA,JA,3,Does A believe that B believes that A believes it is certainly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,PS,JA,JA,3,Does A believe that B believes that A believes it is possibly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,CT-,JA,JA,3,Does B believe that A believes that B believes it is certainly not true that Tom found this freebie experiment for A?,No,mid,4245,Magda
153,96.5,CT+,CT+,CT+,JA,JA,3,Does B believe that A believes that B believes it is certainly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
153,96.5,CT+,CT+,PS,JA,JA,3,Does B believe that A believes that B believes it is possibly true that Tom found this freebie experiment for A?,Yes,mid,4245,Magda
210,96.5,CT+,CT+,CT-,JA,JA,1,Does A believe it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
210,96.5,CT+,CT+,CT+,JA,JA,1,Does A believe it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,PS,JA,JA,1,Does A believe it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,CT-,JA,JA,1,Does B believe it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
210,96.5,CT+,CT+,CT+,JA,JA,1,Does B believe it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,PS,JA,JA,1,Does B believe it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,CT-,JA,JA,2,Does A believe that B believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
210,96.5,CT+,CT+,CT+,JA,JA,2,Does A believe that B believes it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,PS,JA,JA,2,Does A believe that B believes it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,CT-,JA,JA,2,Does B believe that A believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
210,96.5,CT+,CT+,CT+,JA,JA,2,Does B believe that A believes it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,PS,JA,JA,2,Does B believe that A believes it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,CT-,JA,JA,3,Does A believe that B believes that A believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
210,96.5,CT+,CT+,CT+,JA,JA,3,Does A believe that B believes that A believes it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,PS,JA,JA,3,Does A believe that B believes that A believes it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,CT-,JA,JA,3,Does B believe that A believes that B believes it is certainly not true that Tom found this freebie experiment for A?,No,end,4245,Magda
210,96.5,CT+,CT+,CT+,JA,JA,3,Does B believe that A believes that B believes it is certainly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
210,96.5,CT+,CT+,PS,JA,JA,3,Does B believe that A believes that B believes it is possibly true that Tom found this freebie experiment for A?,Yes,end,4245,Magda
1,96.6,NB,NB,CT-,NA,NA,1,Does A believe it is certainly not true that One can do this freebie experiment?,No,end,4245,Magda
1,96.6,NB,NB,CT+,NA,NA,1,Does A believe it is certainly true that One can do this freebie experiment?,No,end,4245,Magda
1,96.6,NB,NB,PS,NA,NA,1,Does A believe it is possibly true that One can do this freebie experiment?,No,end,4245,Magda
1,96.6,NB,NB,CT-,NA,NA,1,Does B believe it is certainly not true that One can do this freebie experiment?,No,end,4245,Magda
1,96.6,NB,NB,CT+,NA,NA,1,Does B believe it is certainly true that One can do this freebie experiment?,No,end,4245,Magda
1,96.6,NB,NB,PS,NA,NA,1,Does B believe it is possibly true that One can do this freebie experiment?,No,end,4245,Magda
